23196,1377986414,3.216,0,3,1,5
25421,1377986415,15.058,1,3,0,5
25422,1377986415,11.721,0,3,0,5
25423,1377986415,42.754,1,5,1,5
25424,1377986415,68.451,0,5,1,5
25425,1377986415,0.0,1,6,1,5
25426,1377986415,0.982,0,6,1,5
26717,1377986416,0.0,1,0,0,5
26718,1377986416,3.216,0,0,0,5
26719,1377986416,0.0,1,1,0,5
26720,1377986416,2.25,0,1,0,5
26721,1377986416,0.0,1,2,0,5
26722,1377986416,2.25,0,2,0,5
26723,1377986416,0.0,1,4,0,5
26724,1377986416,2.25,0,4,0,5
26725,1377986416,0.0,1,0,1,5
26726,1377986416,2.25,0,0,1,5
26727,1377986416,0.0,1,1,1,5
26728,1377986416,2.25,0,1,1,5
26729,1377986416,0.0,1,3,1,5
26730,1377986416,3.216,0,3,1,5
28493,1377986417,14.459,1,3,0,5
28494,1377986417,11.721,0,3,0,5
28495,1377986417,42.008,1,5,1,5
28496,1377986417,68.451,0,5,1,5
30049,1377986418,0.0,1,0,0,5
30050,1377986418,3.216,0,0,0,5
30051,1377986418,0.0,1,1,0,5
30052,1377986418,2.25,0,1,0,5
30053,1377986418,0.0,1,2,0,5
30054,1377986418,2.25,0,2,0,5
30055,1377986418,14.24,1,3,0,5
30056,1377986418,11.721,0,3,0,5
30057,1377986418,0.0,1,4,0,5
30058,1377986418,2.25,0,4,0,5
30059,1377986418,0.0,1,0,1,5
30060,1377986418,2.25,0,0,1,5
30061,1377986418,0.0,1,1,1,5
30062,1377986418,2.25,0,1,1,5
30063,1377986418,0.0,1,3,1,5
30064,1377986418,3.216,0,3,1,5
30065,1377986418,0.0,1,4,1,5
30066,1377986418,0.355,0,4,1,5
32153,1377986419,13.316,1,3,0,5
32154,1377986419,11.721,0,3,0,5
32155,1377986419,42.956,1,5,1,5
32156,1377986419,68.451,0,5,1,5
32157,1377986419,44.673,1,5,1,5
32158,1377986419,68.451,0,5,1,5
33429,1377986420,0.0,1,0,0,5
33430,1377986420,3.216,0,0,0,5
33431,1377986420,0.0,1,1,0,5
33432,1377986420,2.25,0,1,0,5
33433,1377986420,0.0,1,2,0,5
33434,1377986420,2.25,0,2,0,5
33435,1377986420,0.0,1,4,0,5
33436,1377986420,2.25,0,4,0,5
33437,1377986420,0.0,1,0,1,5
33438,1377986420,2.25,0,0,1,5
33439,1377986420,0.0,1,1,1,5
33440,1377986420,2.25,0,1,1,5
33441,1377986420,0.0,1,3,1,5
33442,1377986420,3.216,0,3,1,5
35689,1377986421,14.93,1,3,0,5
35690,1377986421,11.721,0,3,0,5
35691,1377986421,35.268,1,5,1,5
35692,1377986421,68.451,0,5,1,5
35693,1377986421,0.0,1,6,1,5
35694,1377986421,0.982,0,6,1,5
36985,1377986422,0.0,1,0,0,5
36986,1377986422,3.216,0,0,0,5
36987,1377986422,0.0,1,1,0,5
36988,1377986422,2.25,0,1,0,5
36989,1377986422,0.0,1,2,0,5
36990,1377986422,2.25,0,2,0,5
36991,1377986422,0.0,1,4,0,5
36992,1377986422,2.25,0,4,0,5
36993,1377986422,0.0,1,0,1,5
36994,1377986422,2.25,0,0,1,5
36995,1377986422,0.0,1,1,1,5
36996,1377986422,2.25,0,1,1,5
36997,1377986422,0.0,1,3,1,5
36998,1377986422,3.216,0,3,1,5
38669,1377986423,14.459,1,3,0,5
38670,1377986423,11.721,0,3,0,5
38671,1377986423,0.0,1,4,1,5
38672,1377986423,0.355,0,4,1,5
40531,1377986424,0.0,1,0,0,5
40532,1377986424,3.216,0,0,0,5
40533,1377986424,0.0,1,1,0,5
40534,1377986424,2.25,0,1,0,5
40535,1377986424,0.0,1,2,0,5
40536,1377986424,2.25,0,2,0,5
40537,1377986424,0.0,1,4,0,5
40538,1377986424,2.25,0,4,0,5
40539,1377986424,0.0,1,0,1,5
40540,1377986424,2.25,0,0,1,5
40541,1377986424,0.0,1,1,1,5
40542,1377986424,2.25,0,1,1,5
40543,1377986424,0.0,1,3,1,5
40544,1377986424,3.216,0,3,1,5
41507,1377986425,14.459,1,3,0,5
41508,1377986425,11.721,0,3,0,5
41509,1377986425,39.132,1,5,1,5
41510,1377986425,68.451,0,5,1,5
43283,1377986426,0.0,1,0,0,5
43284,1377986426,3.216,0,0,0,5
43285,1377986426,2.25,0,1,0,5
43286,1377986426,0.0,1,1,0,5
43287,1377986426,2.25,0,2,0,5
43288,1377986426,0.0,1,2,0,5
43289,1377986426,2.25,0,4,0,5
43290,1377986426,0.0,1,4,0,5
43291,1377986426,2.25,0,0,1,5
43292,1377986426,0.0,1,0,1,5
43293,1377986426,2.25,0,1,1,5
43294,1377986426,0.0,1,1,1,5
43295,1377986426,0.0,1,3,1,5
43296,1377986426,3.216,0,3,1,5
43297,1377986426,0.0,1,6,1,5
43298,1377986426,0.982,0,6,1,5
45067,1377986427,14.459,1,3,0,5
45068,1377986427,11.721,0,3,0,5
45069,1377986427,46.077,1,5,1,5
45070,1377986427,68.451,0,5,1,5
45071,1377986427,44.911,1,5,1,5
45072,1377986427,68.451,0,5,1,5
46933,1377986428,0.0,1,0,0,5
46934,1377986428,3.216,0,0,0,5
46935,1377986428,0.0,1,1,0,5
46936,1377986428,2.25,0,1,0,5
46937,1377986428,0.0,1,2,0,5
46938,1377986428,2.25,0,2,0,5
46939,1377986428,0.0,1,4,0,5
46940,1377986428,2.25,0,4,0,5
46941,1377986428,0.0,1,0,1,5
46942,1377986428,2.25,0,0,1,5
46943,1377986428,0.0,1,1,1,5
46944,1377986428,2.25,0,1,1,5
46945,1377986428,0.0,1,3,1,5
46946,1377986428,3.216,0,3,1,5
46947,1377986428,0.0,1,4,1,5
46948,1377986428,0.355,0,4,1,5
48111,1377986429,14.459,1,3,0,5
48112,1377986429,11.721,0,3,0,5
49619,1377986430,0.0,1,1,0,5
49620,1377986430,2.25,0,1,0,5
49621,1377986430,0.0,1,2,0,5
49622,1377986430,2.25,0,2,0,5
49623,1377986430,0.0,1,4,0,5
49624,1377986430,2.25,0,4,0,5
49625,1377986430,0.0,1,0,1,5
49626,1377986430,2.25,0,0,1,5
49627,1377986430,0.0,1,1,1,5
49628,1377986430,2.25,0,1,1,5
51615,1377986431,0.0,1,0,0,5
51616,1377986431,3.216,0,0,0,5
51617,1377986431,14.459,1,3,0,5
51618,1377986431,11.721,0,3,0,5
51619,1377986431,0.0,1,3,1,5
51620,1377986431,3.216,0,3,1,5
51621,1377986431,43.062,1,5,1,5
51622,1377986431,68.451,0,5,1,5
53479,1377986432,0.0,1,0,0,5
53480,1377986432,3.216,0,0,0,5
53481,1377986432,0.0,1,1,0,5
53482,1377986432,2.25,0,1,0,5
53483,1377986432,0.0,1,2,0,5
53484,1377986432,2.25,0,2,0,5
53485,1377986432,0.0,1,4,0,5
53486,1377986432,2.25,0,4,0,5
53487,1377986432,0.0,1,0,1,5
53488,1377986432,2.25,0,0,1,5
53489,1377986432,0.0,1,1,1,5
53490,1377986432,2.25,0,1,1,5
53491,1377986432,0.0,1,3,1,5
53492,1377986432,3.216,0,3,1,5
53493,1377986432,0.0,1,6,1,5
53494,1377986432,0.982,0,6,1,5
55263,1377986433,14.269,1,3,0,5
55264,1377986433,11.721,0,3,0,5
55265,1377986433,39.184,1,5,1,5
55266,1377986433,68.451,0,5,1,5
55267,1377986433,43.703,1,5,1,5
55268,1377986433,68.451,0,5,1,5
57129,1377986434,0.0,1,0,0,5
57130,1377986434,3.216,0,0,0,5
57131,1377986434,0.0,1,1,0,5
57132,1377986434,2.25,0,1,0,5
57133,1377986434,0.0,1,2,0,5
57134,1377986434,2.25,0,2,0,5
57135,1377986434,0.0,1,4,0,5
57136,1377986434,2.25,0,4,0,5
57137,1377986434,0.0,1,0,1,5
57138,1377986434,2.25,0,0,1,5
57139,1377986434,0.0,1,1,1,5
57140,1377986434,2.25,0,1,1,5
57141,1377986434,0.0,1,3,1,5
57142,1377986434,3.216,0,3,1,5
57143,1377986434,0.0,1,4,1,5
57144,1377986434,0.355,0,4,1,5
58587,1377986435,14.459,1,3,0,5
58588,1377986435,11.721,0,3,0,5
59843,1377986436,0.0,1,1,0,5
59844,1377986436,2.25,0,1,0,5
59845,1377986436,0.0,1,2,0,5
59846,1377986436,2.25,0,2,0,5
59847,1377986436,0.0,1,4,0,5
59848,1377986436,2.25,0,4,0,5
59849,1377986436,0.0,1,0,1,5
59850,1377986436,2.25,0,0,1,5
59851,1377986436,0.0,1,1,1,5
59852,1377986436,2.25,0,1,1,5
61837,1377986437,0.0,1,0,0,5
61838,1377986437,3.216,0,0,0,5
61839,1377986437,0.0,1,3,1,5
61840,1377986437,3.216,0,3,1,5
61841,1377986437,37.62,1,5,1,5
61842,1377986437,68.451,0,5,1,5
61843,1377986437,0.0,1,6,1,5
61844,1377986437,0.982,0,6,1,5
63455,1377986438,0.0,1,0,0,5
63456,1377986438,3.216,0,0,0,5
63457,1377986438,0.0,1,1,0,5
63458,1377986438,2.25,0,1,0,5
63459,1377986438,0.0,1,2,0,5
63460,1377986438,2.25,0,2,0,5
63461,1377986438,0.0,1,4,0,5
63462,1377986438,2.25,0,4,0,5
63463,1377986438,0.0,1,0,1,5
63464,1377986438,2.25,0,0,1,5
63465,1377986438,0.0,1,1,1,5
63466,1377986438,2.25,0,1,1,5
63467,1377986438,0.0,1,3,1,5
63468,1377986438,3.216,0,3,1,5
64909,1377986439,14.459,1,3,0,5
64910,1377986439,11.721,0,3,0,5
64911,1377986439,43.075,1,5,1,5
64912,1377986439,68.451,0,5,1,5
67029,1377986440,0.0,1,0,0,5
67030,1377986440,3.216,0,0,0,5
67031,1377986440,0.0,1,1,0,5
67032,1377986440,2.25,0,1,0,5
67033,1377986440,0.0,1,2,0,5
67034,1377986440,2.25,0,2,0,5
67035,1377986440,0.0,1,4,0,5
67036,1377986440,2.25,0,4,0,5
67037,1377986440,0.0,1,0,1,5
67038,1377986440,2.25,0,0,1,5
67039,1377986440,0.0,1,1,1,5
67040,1377986440,2.25,0,1,1,5
67041,1377986440,0.0,1,3,1,5
67042,1377986440,3.216,0,3,1,5
67043,1377986440,0.0,1,4,1,5
67044,1377986440,0.355,0,4,1,5
68597,1377986441,14.459,1,3,0,5
68598,1377986441,11.721,0,3,0,5
68599,1377986441,46.826,1,5,1,5
68600,1377986441,68.451,0,5,1,5
68601,1377986441,44.673,1,5,1,5
68602,1377986441,68.451,0,5,1,5
70111,1377986442,0.0,1,1,0,5
70112,1377986442,2.25,0,1,0,5
70113,1377986442,0.0,1,2,0,5
70114,1377986442,2.25,0,2,0,5
70115,1377986442,13.825,1,3,0,5
70116,1377986442,11.721,0,3,0,5
70117,1377986442,0.0,1,4,0,5
70118,1377986442,2.25,0,4,0,5
70119,1377986442,0.0,1,0,1,5
70120,1377986442,2.25,0,0,1,5
70121,1377986442,0.0,1,1,1,5
70122,1377986442,2.25,0,1,1,5
70123,1377986442,0.0,1,6,1,5
70124,1377986442,0.982,0,6,1,5
71885,1377986443,0.0,1,0,0,5
71886,1377986443,3.216,0,0,0,5
71887,1377986443,0.0,1,3,1,5
71888,1377986443,3.216,0,3,1,5
71889,1377986443,43.11,1,5,1,5
71890,1377986443,68.451,0,5,1,5
73471,1377986444,0.0,1,0,0,5
73472,1377986444,3.216,0,0,0,5
73473,1377986444,0.0,1,1,0,5
73474,1377986444,2.25,0,1,0,5
73475,1377986444,0.0,1,2,0,5
73476,1377986444,2.25,0,2,0,5
73477,1377986444,0.0,1,4,0,5
73478,1377986444,2.25,0,4,0,5
73479,1377986444,0.0,1,0,1,5
73480,1377986444,2.25,0,0,1,5
73481,1377986444,0.0,1,1,1,5
73482,1377986444,2.25,0,1,1,5
73483,1377986444,0.0,1,3,1,5
73484,1377986444,3.216,0,3,1,5
75437,1377986445,13.944,1,3,0,5
75438,1377986445,11.721,0,3,0,5
75439,1377986445,0.0,1,4,1,5
75440,1377986445,0.355,0,4,1,5
75441,1377986445,41.192,1,5,1,5
75442,1377986445,68.452,0,5,1,5
77319,1377986446,0.0,1,0,0,5
77320,1377986446,3.216,0,0,0,5
77321,1377986446,0.0,1,1,0,5
77322,1377986446,2.25,0,1,0,5
77323,1377986446,0.0,1,2,0,5
77324,1377986446,2.25,0,2,0,5
77325,1377986446,0.0,1,4,0,5
77326,1377986446,2.25,0,4,0,5
77327,1377986446,0.0,1,0,1,5
77328,1377986446,2.25,0,0,1,5
77329,1377986446,0.0,1,1,1,5
77330,1377986446,2.25,0,1,1,5
77331,1377986446,0.0,1,3,1,5
77332,1377986446,3.216,0,3,1,5
78567,1377986447,15.143,1,3,0,5
78568,1377986447,11.721,0,3,0,5
78569,1377986447,38.467,1,5,1,5
78570,1377986447,68.452,0,5,1,5
80055,1377986448,0.0,1,1,0,5
80056,1377986448,2.25,0,1,0,5
80057,1377986448,0.0,1,2,0,5
80058,1377986448,2.25,0,2,0,5
80059,1377986448,15.36,1,3,0,5
80060,1377986448,11.721,0,3,0,5
80061,1377986448,0.0,1,4,0,5
80062,1377986448,2.25,0,4,0,5
80063,1377986448,0.0,1,0,1,5
80064,1377986448,2.25,0,0,1,5
80065,1377986448,0.0,1,1,1,5
80066,1377986448,2.25,0,1,1,5
80067,1377986448,0.0,1,6,1,5
80068,1377986448,0.982,0,6,1,5
81531,1377986449,0.0,1,0,0,5
81532,1377986449,3.216,0,0,0,5
81533,1377986449,0.0,1,3,1,5
81534,1377986449,3.216,0,3,1,5
83667,1377986450,0.0,1,0,0,5
83668,1377986450,3.216,0,0,0,5
83669,1377986450,0.0,1,1,0,5
83670,1377986450,2.25,0,1,0,5
83671,1377986450,0.0,1,2,0,5
83672,1377986450,2.25,0,2,0,5
83673,1377986450,0.0,1,4,0,5
83674,1377986450,2.25,0,4,0,5
83675,1377986450,0.0,1,0,1,5
83676,1377986450,2.25,0,0,1,5
83677,1377986450,0.0,1,1,1,5
83678,1377986450,2.25,0,1,1,5
83679,1377986450,0.0,1,3,1,5
83680,1377986450,3.216,0,3,1,5
83681,1377986450,0.0,1,4,1,5
83682,1377986450,0.355,0,4,1,5
83683,1377986450,40.395,1,5,1,5
83684,1377986450,68.452,0,5,1,5
85683,1377986451,15.635,1,3,0,5
85684,1377986451,11.721,0,3,0,5
85685,1377986451,33.96,1,5,1,5
85686,1377986451,68.452,0,5,1,5
86979,1377986452,2.25,0,1,0,5
86980,1377986452,0.0,1,1,0,5
86981,1377986452,2.25,0,2,0,5
86982,1377986452,0.0,1,2,0,5
86983,1377986452,14.459,1,3,0,5
86984,1377986452,11.721,0,3,0,5
86985,1377986452,2.25,0,4,0,5
86986,1377986452,0.0,1,4,0,5
86987,1377986452,2.25,0,0,1,5
86988,1377986452,0.0,1,0,1,5
86989,1377986452,2.25,0,1,1,5
86990,1377986452,0.0,1,1,1,5
88679,1377986453,0.0,1,0,0,5
88680,1377986453,3.216,0,0,0,5
88681,1377986453,0.0,1,3,1,5
88682,1377986453,3.216,0,3,1,5
88683,1377986453,0.0,1,6,1,5
88684,1377986453,0.982,0,6,1,5
90271,1377986454,0.0,1,0,0,5
90272,1377986454,3.216,0,0,0,5
90273,1377986454,0.0,1,1,0,5
90274,1377986454,2.25,0,1,0,5
90275,1377986454,0.0,1,2,0,5
90276,1377986454,2.25,0,2,0,5
90277,1377986454,0.0,1,4,0,5
90278,1377986454,2.25,0,4,0,5
90279,1377986454,0.0,1,0,1,5
90280,1377986454,2.25,0,0,1,5
90281,1377986454,0.0,1,1,1,5
90282,1377986454,2.25,0,1,1,5
90283,1377986454,0.0,1,3,1,5
90284,1377986454,3.216,0,3,1,5
92003,1377986455,13.76,1,3,0,5
92004,1377986455,11.721,0,3,0,5
92005,1377986455,0.0,1,4,1,5
92006,1377986455,0.355,0,4,1,5
92007,1377986455,40.79,1,5,1,5
92008,1377986455,68.452,0,5,1,5
93587,1377986456,0.0,1,0,0,5
93588,1377986456,3.216,0,0,0,5
93589,1377986456,0.0,1,1,0,5
93590,1377986456,2.25,0,1,0,5
93591,1377986456,0.0,1,2,0,5
93592,1377986456,2.25,0,2,0,5
93593,1377986456,0.0,1,4,0,5
93594,1377986456,2.25,0,4,0,5
93595,1377986456,0.0,1,0,1,5
93596,1377986456,2.25,0,0,1,5
93597,1377986456,0.0,1,1,1,5
93598,1377986456,2.25,0,1,1,5
93599,1377986456,0.0,1,3,1,5
93600,1377986456,3.216,0,3,1,5
95321,1377986457,14.625,1,3,0,5
95322,1377986457,11.721,0,3,0,5
95323,1377986457,44.673,1,5,1,5
95324,1377986457,68.452,0,5,1,5
96599,1377986458,0.0,1,1,0,5
96600,1377986458,2.25,0,1,0,5
96601,1377986458,0.0,1,2,0,5
96602,1377986458,2.25,0,2,0,5
96603,1377986458,13.63,1,3,0,5
96604,1377986458,11.721,0,3,0,5
96605,1377986458,0.0,1,4,0,5
96606,1377986458,2.25,0,4,0,5
96607,1377986458,0.0,1,0,1,5
96608,1377986458,2.25,0,0,1,5
96609,1377986458,0.0,1,1,1,5
96610,1377986458,2.25,0,1,1,5
98593,1377986459,0.0,1,0,0,5
98594,1377986459,3.216,0,0,0,5
98595,1377986459,14.459,1,3,0,5
98596,1377986459,11.721,0,3,0,5
98597,1377986459,0.0,1,3,1,5
98598,1377986459,3.216,0,3,1,5
98599,1377986459,45.29,1,5,1,5
98600,1377986459,68.452,0,5,1,5
98601,1377986459,0.0,1,6,1,5
98602,1377986459,0.982,0,6,1,5
100513,1377986460,0.0,1,0,0,5
100514,1377986460,3.216,0,0,0,5
100515,1377986460,0.0,1,1,0,5
100516,1377986460,2.25,0,1,0,5
100517,1377986460,0.0,1,2,0,5
100518,1377986460,2.25,0,2,0,5
100519,1377986460,0.0,1,4,0,5
100520,1377986460,2.25,0,4,0,5
100521,1377986460,0.0,1,0,1,5
100522,1377986460,2.25,0,0,1,5
100523,1377986460,0.0,1,1,1,5
100524,1377986460,2.25,0,1,1,5
100525,1377986460,0.0,1,3,1,5
100526,1377986460,3.216,0,3,1,5
100527,1377986460,42.322,1,5,1,5
100528,1377986460,68.452,0,5,1,5
102037,1377986461,13.888,1,3,0,5
102038,1377986461,11.721,0,3,0,5
102039,1377986461,0.0,1,4,1,5
102040,1377986461,0.355,0,4,1,5
102041,1377986461,34.693,1,5,1,5
102042,1377986461,68.452,0,5,1,5
103883,1377986462,0.0,1,0,0,5
103884,1377986462,3.216,0,0,0,5
103885,1377986462,0.0,1,1,0,5
103886,1377986462,2.25,0,1,0,5
103887,1377986462,0.0,1,2,0,5
103888,1377986462,2.25,0,2,0,5
103889,1377986462,0.0,1,4,0,5
103890,1377986462,2.25,0,4,0,5
103891,1377986462,0.0,1,0,1,5
103892,1377986462,2.25,0,0,1,5
103893,1377986462,0.0,1,1,1,5
103894,1377986462,2.25,0,1,1,5
103895,1377986462,0.0,1,3,1,5
103896,1377986462,3.216,0,3,1,5
105365,1377986463,14.005,1,3,0,5
105366,1377986463,11.721,0,3,0,5
105367,1377986463,38.223,1,5,1,5
105368,1377986463,68.452,0,5,1,5
106875,1377986464,0.0,1,1,0,5
106876,1377986464,2.25,0,1,0,5
106877,1377986464,0.0,1,2,0,5
106878,1377986464,2.25,0,2,0,5
106879,1377986464,0.0,1,4,0,5
106880,1377986464,2.25,0,4,0,5
106881,1377986464,0.0,1,0,1,5
106882,1377986464,2.25,0,0,1,5
106883,1377986464,0.0,1,1,1,5
106884,1377986464,2.25,0,1,1,5
106885,1377986464,0.0,1,6,1,5
106886,1377986464,0.982,0,6,1,5
108641,1377986465,0.0,1,0,0,5
108642,1377986465,3.216,0,0,0,5
108643,1377986465,13.888,1,3,0,5
108644,1377986465,11.721,0,3,0,5
108645,1377986465,0.0,1,3,1,5
108646,1377986465,3.216,0,3,1,5
108647,1377986465,39.809,1,5,1,5
108648,1377986465,68.452,0,5,1,5
110743,1377986466,0.0,1,0,0,5
110744,1377986466,3.216,0,0,0,5
110745,1377986466,0.0,1,1,0,5
110746,1377986466,2.25,0,1,0,5
110747,1377986466,0.0,1,2,0,5
110748,1377986466,2.25,0,2,0,5
110749,1377986466,0.0,1,4,0,5
110750,1377986466,2.25,0,4,0,5
110751,1377986466,0.0,1,0,1,5
110752,1377986466,2.25,0,0,1,5
110753,1377986466,0.0,1,1,1,5
110754,1377986466,2.25,0,1,1,5
110755,1377986466,0.0,1,3,1,5
110756,1377986466,3.216,0,3,1,5
110757,1377986466,0.0,1,4,1,5
110758,1377986466,0.355,0,4,1,5
112003,1377986467,13.864,1,3,0,5
112004,1377986467,11.721,0,3,0,5
112005,1377986467,41.196,1,5,1,5
112006,1377986467,68.452,0,5,1,5
113827,1377986468,0.0,1,0,0,5
113828,1377986468,3.216,0,0,0,5
113829,1377986468,0.0,1,1,0,5
113830,1377986468,2.25,0,1,0,5
113831,1377986468,0.0,1,2,0,5
113832,1377986468,2.25,0,2,0,5
113833,1377986468,0.0,1,4,0,5
113834,1377986468,2.25,0,4,0,5
113835,1377986468,0.0,1,0,1,5
113836,1377986468,2.25,0,0,1,5
113837,1377986468,0.0,1,1,1,5
113838,1377986468,2.25,0,1,1,5
113839,1377986468,0.0,1,3,1,5
113840,1377986468,3.216,0,3,1,5
115267,1377986469,14.459,1,3,0,5
115268,1377986469,11.721,0,3,0,5
115269,1377986469,0.0,1,6,1,5
115270,1377986469,0.982,0,6,1,5
116527,1377986470,0.0,1,1,0,5
116528,1377986470,2.25,0,1,0,5
116529,1377986470,0.0,1,2,0,5
116530,1377986470,2.25,0,2,0,5
116531,1377986470,0.0,1,4,0,5
116532,1377986470,2.25,0,4,0,5
116533,1377986470,0.0,1,0,1,5
116534,1377986470,2.25,0,0,1,5
116535,1377986470,0.0,1,1,1,5
116536,1377986470,2.25,0,1,1,5
118261,1377986471,0.0,1,0,0,5
118262,1377986471,3.216,0,0,0,5
118263,1377986471,14.459,1,3,0,5
118264,1377986471,11.721,0,3,0,5
118265,1377986471,0.0,1,3,1,5
118266,1377986471,3.216,0,3,1,5
118267,1377986471,44.247,1,5,1,5
118268,1377986471,68.452,0,5,1,5
120363,1377986472,0.0,1,0,0,5
120364,1377986472,3.216,0,0,0,5
120365,1377986472,0.0,1,1,0,5
120366,1377986472,2.25,0,1,0,5
120367,1377986472,0.0,1,2,0,5
120368,1377986472,2.25,0,2,0,5
120369,1377986472,0.0,1,4,0,5
120370,1377986472,2.25,0,4,0,5
120371,1377986472,0.0,1,0,1,5
120372,1377986472,2.25,0,0,1,5
120373,1377986472,0.0,1,1,1,5
120374,1377986472,2.25,0,1,1,5
